time,temperature,co2_ppm
1860-09-01,-0.2505109838285964,282.93242146433136
1860-10-01,-0.3800026666395718,284.2917923030147
1860-11-01,-0.42386622328234835,285.52012195728446
1860-12-01,-0.9378720234374839,286.3165749594606
1861-01-01,-0.9418007577271027,286.82571084057844
1861-02-01,-0.572857426208924,287.1635050272059
1861-03-01,-0.5220694761240368,287.48438486876313
1861-04-01,-0.5492862047928073,287.7142107918822
1861-05-01,-0.4395856431995867,287.67603207482233
1861-06-01,-0.3456817509422261,286.86575252580053
1861-07-01,-0.20138432027192593,284.9017310592275
1861-08-01,-0.09969690159790047,283.05114517400295
1861-09-01,-0.32052594789132466,283.1233510288191
1861-10-01,-0.46412728482280713,284.4800261043031
1861-11-01,-0.24937153466936365,285.70540143283796
1861-12-01,-0.4118635625356495,286.49882778450296
1862-01-01,-1.0059509353046718,287.00509397671544
1862-02-01,-0.698735961110548,287.33973433506344
1862-03-01,-0.5855276371885025,287.6575701202581
1862-04-01,-0.619647530746122,287.88449763074334
1862-05-01,-0.3577688740710919,287.84359523773196
1862-06-01,-0.35574358690559527,287.03066066506466
1862-07-01,-0.30400427626014803,285.0650022803413
1862-08-01,-0.5095051078506079,283.214283425131
1862-09-01,-0.49252454892490266,283.28628350764143
1862-10-01,-0.4633405373909248,284.6427761096719
1862-11-01,-0.4022638602258126,285.8684623562848
1862-12-01,-1.0420494810942411,286.6630072092127
1863-01-01,-0.0913718806231909,287.16980248062697
1863-02-01,-0.03939942177992455,287.5057099697914
1863-03-01,-0.29769147906823035,287.824887397201
1863-04-01,-0.20814856299307172,288.05320048438176
1863-05-01,-0.21163670391302392,288.0135226148441
1863-06-01,-0.31480253563362115,287.20174916302716
1863-07-01,-0.37161727481867407,285.2369394641452
1863-08-01,-0.3751207852488088,283.386688761299
1863-09-01,-0.4275357992022439,283.4593740943626
1863-10-01,-0.5208428846898808,284.81660503528735
1863-11-01,-0.2563015593547392,286.0426495281267
1863-12-01,-0.33896806212742475,286.83687461240794
1864-01-01,-0.38023366399208397,287.3406822082143
1864-02-01,-0.2557682914449418,287.67641212039524
1864-03-01,-0.3306110375316103,287.99558385966736
1864-04-01,-0.4106827208132303,288.22401692755426
1864-05-01,-0.07930574032179692,288.1853665820463
1864-06-01,-0.06346616993869653,287.3753344740691
1864-07-01,-0.20775257619524362,285.41104875729405
1864-08-01,-0.32314482851292314,283.55937981970516
1864-09-01,-0.4520502304169764,283.6303888132543
1864-10-01,-0.40212972181712936,284.9859997158286
1864-11-01,-0.40149541752478635,286.21102633158364
1864-12-01,-0.47647883646589984,287.00523486243355
1865-01-01,0.0968462368241777,287.5144478371703
1865-02-01,-0.36116015556153286,287.8503337968426
1865-03-01,-0.43666035413803517,288.1694326217086
1865-04-01,-0.49881106864928537,288.3975705978017
1865-05-01,-0.2897683430773663,288.3577104427196
1865-06-01,-0.35289303205192224,287.5456143956126
1865-07-01,-0.15509490180497976,285.58045617656944
1865-08-01,-0.1922808745509304,283.73004841274684
1865-09-01,-0.20149125058370448,283.8021266998479
1865-10-01,-0.1870873848643673,285.15844745730175
1865-11-01,-0.031096029225554555,286.38368498201726
1865-12-01,-0.5137660693530843,287.1775000070643
1866-01-01,0.0314569905086247,287.68212130134486
1866-02-01,-0.5694194328001756,288.01695130383524
1866-03-01,-0.45693052444008075,288.33505189636605
1866-04-01,-0.49797475484302756,288.56245710113905
1866-05-01,-0.3862792254090491,288.52211526187847
1866-06-01,-0.27717465317091106,287.71035281334395
1866-07-01,0.1564491373983374,285.74491667900554
1866-08-01,-0.21587161805053426,283.8930495952088
1866-09-01,-0.24814693910935218,283.96573366848037
1866-10-01,-0.30019881666170267,285.32414312009456
1866-11-01,0.01112580941722068,286.5514567947388
1866-12-01,-0.049720969017436466,287.34621869122543
1867-01-01,-0.10192835700445352,287.8503956806513
1867-02-01,-0.41149315990210383,288.18662364582957
1867-03-01,-0.3172337050134005,288.50615035633984
1867-04-01,-0.23209062021224697,288.7350607949716
1867-05-01,-0.5491914924894171,288.69653092655136
1867-06-01,-0.2681554156248779,287.88728338453507
1867-07-01,-0.18207385270716983,285.9222573047214
1867-08-01,-0.2780619444039204,284.0675028341788
1867-09-01,-0.08920373692452466,284.13856227403807
1867-10-01,0.00796400588906758,285.4962064446343
1867-11-01,0.37718730045599586,286.7222412076408
1867-12-01,-0.2298710672205341,287.5142782159499
1868-01-01,-0.546102991564943,288.0208679957449
1868-02-01,-0.9459203547649309,288.3543738122634
1868-03-01,-0.35864650121987307,288.6708497468925
1868-04-01,-0.05671955069354431,288.89625040360437
1868-05-01,-0.03992823026787322,288.8536115015289
1868-06-01,-0.07710940004719816,288.0390827551006
1868-07-01,0.10438662557828687,286.0703863600743
1868-08-01,-0.009953867964489181,284.2148876449208
1868-09-01,-0.22531012251078825,284.28306254869625
1868-10-01,-0.061256054196386585,285.6362890304754
1868-11-01,-0.27549377170935163,286.85820672965343
1868-12-01,-0.19721637751420756,287.6477201603077
1869-01-01,-0.22548976562800802,288.14835631146843
1869-02-01,-0.005876998684130453,288.47901259905024
1869-03-01,-0.4084569015113621,288.7929241976326
1869-04-01,-0.21718370922237587,289.01618376837837
1869-05-01,-0.12142499832100995,288.9718316099379
1869-06-01,-0.13858736858572146,288.1564155220691
1869-07-01,-0.17475575278474179,286.18663953145347
1869-08-01,-0.18931653353951503,284.3295183944702
1869-09-01,-0.022828456784707254,284.3977893659804
1869-10-01,-0.11136752298327256,285.7524325161216
1869-11-01,-0.07402281736781988,286.97601278564076
1869-12-01,-0.4512183307224631,287.76664112091066
1870-01-01,-0.2690463334592554,288.27042965123684
1870-02-01,-0.48425727759354475,288.6029434293582
1870-03-01,-0.32989393751064067,288.91880769517684
1870-04-01,-0.28085474006121736,289.1439548139219
1870-05-01,-0.21743603864568348,289.10134304376294
1870-06-01,-0.014774776743943684,288.28713925302765
1870-07-01,-0.04000711672664324,286.31897675361165
1870-08-01,-0.24491133359878728,284.4643036397298
1870-09-01,-0.18624656288578123,284.533627659362
1870-10-01,-0.36564535495791306,285.88823538980364
1870-11-01,-0.2193183441266256,287.11167384159415
1870-12-01,-0.5720800974114573,287.9027601717725
1871-01-01,-0.5312519597787237,288.40600802433346
1871-02-01,-0.6424947978378195,288.73838837658917
1871-03-01,-0.26707630057699006,289.05408082608824
1871-04-01,-0.034384060486792246,289.27918977855165
1871-05-01,-0.32803798096297454,289.23651585002006
1871-06-01,-0.261402985281466,288.4226017163124
1871-07-01,-0.13806840603548598,286.4549289901168
1871-08-01,-0.24767809664322799,284.6010076654693
1871-09-01,-0.38233582645268305,284.6724801386139
1871-10-01,-0.23280580344317173,286.0302927944984
1871-11-01,-0.4409493247498073,287.25708206883183
1871-12-01,-0.47306803380564155,288.0509987772247
1872-01-01,-0.36823179542766765,288.5620616762138
1872-02-01,-0.268100818201764,288.8970663230802
1872-03-01,-0.28558252047324234,289.21512685045786
1872-04-01,-0.26965528703895825,289.4423753479381
1872-05-01,-0.1672227472114578,289.4002703678461
1872-06-01,-0.2390401576124331,288.58555255183467
1872-07-01,-0.03449872798750265,286.6196064584049
1872-08-01,0.013777643145011896,284.7717805480957
1872-09-01,-0.1393196765468999,284.8496614630428
1872-10-01,-0.16546534885917694,286.2135977860439
1872-11-01,-0.3660608666071276,287.4454928113207
1872-12-01,-0.6060020745634018,288.2428928064417
1873-01-01,-0.3276150396845956,288.75556234053624
1873-02-01,0.09156070957950016,289.0921259359666
1873-03-01,-0.17859418218836995,289.4112086081799
1873-04-01,-0.5096342080487942,289.638955475607
1873-05-01,-0.2902657275845908,289.59585453739874
1873-06-01,-0.21357906893365095,288.7786693130305
1873-07-01,-0.08744531822699712,286.81224526817414
1873-08-01,-0.1256449056679638,284.9676203376864
1873-09-01,-0.3280730916239453,285.04809036914213
1873-10-01,-0.1919106662212747,286.41383678106615
1873-11-01,-0.23588561794223187,287.64688962159335
1873-12-01,-0.3433299973865643,288.4448378127298
1874-01-01,-0.26824458438692617,288.9518303736934
1874-02-01,-0.08779332875333565,289.2882721239255
1874-03-01,-0.4499028593805087,289.6074447240947
1874-04-01,-0.1891836333380839,289.83556762695315
1874-05-01,-0.08250393102593337,289.7935382178978
1874-06-01,-0.3485950998824314,288.9782144193296
1874-07-01,-0.22573944072961394,287.01320296440593
1874-08-01,-0.15060663122704585,285.1689217631022
1874-09-01,-0.09357970858798355,285.2504923398995
1874-10-01,-0.25084675930912304,286.6181434033241
1874-11-01,-0.28896202861731496,287.8536877168255
1874-12-01,-0.21723352115729877,288.65456404650655
1875-01-01,-0.34706105829424305,289.165951755665
1875-02-01,-0.22804910783693574,289.5060489918273
1875-03-01,-0.4512269289921565,289.8289235654289
1875-04-01,-0.34099651419220406,290.06067175405997
1875-05-01,-0.3255308854976439,290.02222431842193
1875-06-01,-0.26704781775032416,289.2102890721074
1875-07-01,-0.1351702667795522,287.24790276374347
1875-08-01,-0.24673579255383205,285.40530838106883
1875-09-01,-0.22213148741520564,285.487859282317
1875-10-01,-0.1371344421487797,286.85578701066385
1875-11-01,-0.4978814347642993,288.0910901957382
1875-12-01,-0.5725914013250248,288.8913829954171
1876-01-01,-0.34686785585600094,289.4024120034112
1876-02-01,-0.15364435480519475,289.7409631851573
1876-03-01,-0.23638500963267753,290.0619640510465
1876-04-01,-0.2854381516233585,290.2917530681469
1876-05-01,-0.5832854019667917,290.2509984056449
1876-06-01,-0.3101819924804852,289.436994280874
1876-07-01,-0.06622173194305883,287.4725797328243
1876-08-01,-0.3247643022466927,285.62796419826554
1876-09-01,-0.24020966635221216,285.71036285353296
1876-10-01,-0.2051218989546658,287.07951833042097
1876-11-01,-0.4577820448121042,288.3160321939727
1876-12-01,-0.6503359891559295,289.11647886676553
1877-01-01,-0.19791329200189714,289.63744980329346
1877-02-01,-0.20176448606159333,289.9754989760599
1877-03-01,0.09964783641296204,290.2954258238239
1877-04-01,-0.13015549412949298,290.52373733850175
1877-05-01,0.0609947288207823,290.47830938033115
1877-06-01,-0.06678673030491253,289.6572329664819
1877-07-01,0.0718171279677335,287.69104506316006
1877-08-01,0.15998972792784538,285.8537923379592
1877-09-01,0.16706946919815815,285.9437435362074
1877-10-01,0.20459195358960713,287.31981071613455
1877-11-01,0.29669203374093867,288.5616414345635
1877-12-01,-0.19745781001587392,289.3653306113349
1878-01-01,0.041229404639559146,289.88810925895785
1878-02-01,0.4125138618734951,290.22651673116803
1878-03-01,0.7050729520859754,290.5460581607583
1878-04-01,0.32841604095966975,290.7730537094305
1878-05-01,-0.0874520661492757,290.72353657286845
1878-06-01,0.09797064985626075,289.8945907489164
1878-07-01,0.11474655295984246,287.92628157533244
1878-08-01,0.003469900345625312,286.0970652945248
1878-09-01,0.02189932265176663,286.19025167253284
1878-10-01,0.004227216599693867,287.56550151872045
1878-11-01,0.2002787788848273,288.8060708533393
1878-12-01,0.0418005902740881,289.61021530763605
1879-01-01,0.15930480723464902,290.127565347648
1879-02-01,-0.37826602948573096,290.463118691621
1879-03-01,0.08502896321895467,290.77939608020546
1879-04-01,-0.316610370462403,291.0029724997061
1879-05-01,-0.20338583303009108,290.9483908655614
1879-06-01,-0.2720997011062787,290.11333507490747
1879-07-01,-0.2161811293574741,288.14212664380483
1879-08-01,-0.17872426822548737,286.31537618283875
1879-09-01,-0.2628445750146806,286.4126304108419
1879-10-01,-0.006023244335674154,287.7928819684629
1879-11-01,-0.20692775504465458,289.0380841394118
1879-12-01,-0.585713028139934,289.8454714551384
1880-01-01,-0.2888175080445071,290.36193025141586
1880-02-01,-0.6116838544840416,290.70027549884935
1880-03-01,-0.2886426012704739,291.0194716531259
1880-04-01,-0.2674340853615787,291.2459927330488
1880-05-01,-0.1743828822440209,291.1938583585951
1880-06-01,-0.30259914949902,290.3606208452766
1880-07-01,-0.2120754439676787,288.3919320480912
1880-08-01,-0.20010020501707826,286.56927154399733
1880-09-01,-0.3501094297072477,286.669874515298
1880-10-01,-0.29600808020481123,288.0525975865494
1880-11-01,-0.10024744136672595,289.2997572354917
1880-12-01,-0.29520146665094904,290.1087510483353
1881-01-01,0.037191174671736695,290.6255759966815
1881-02-01,-0.21984582999926702,290.9643531771059
1881-03-01,-0.12916531918907567,291.2837236988397
1881-04-01,-0.024549028902721443,291.5103307450848
1881-05-01,-0.15043603260036095,291.45783214239424
1881-06-01,-0.47625835146638884,290.6241342798869
1881-07-01,-0.14184396388188963,288.65561385213596
1881-08-01,-0.13842587015780294,286.8342282966331
1881-09-01,-0.3477143827369893,286.93711570457174
1881-10-01,-0.15736771139664643,288.32287100803705
1881-11-01,-0.29701431970902986,289.5731020435286
1881-12-01,-0.21400897758907794,290.3845738945478
1882-01-01,0.0612895925310511,290.90557759885434
1882-02-01,0.04358818640766865,291.24635815655745
1882-03-01,-0.09956894344586417,291.56734207577176
1882-04-01,-0.28476902920130615,291.7950890110157
1882-05-01,-0.2214299699847891,291.7424118965055
1882-06-01,-0.3541159222410554,290.907160012516
1882-07-01,-0.33140146355674294,288.9379444230633
1882-08-01,-0.18654759632624632,287.1178398240643
1882-09-01,-0.13691085503807612,287.22101698180774
1882-10-01,-0.33296135950942046,288.60576243836204
1882-11-01,-0.4866243412603373,289.8536405991919
1882-12-01,-0.7726972118837695,290.6614789793226
1883-01-01,-0.34601269791069805,291.1746630185916
1883-02-01,-0.2635414312888695,291.51032589382595
1883-03-01,0.2768581306930853,291.8260342383679
1883-04-01,-0.09505365332520287,292.0484631569003
1883-05-01,-0.13237968289306165,291.9908316096553
1883-06-01,-0.15334443704075257,291.1509617883188
1883-07-01,-0.18695029835983507,289.1774830406095
1883-08-01,-0.28924239581816685,287.3538096279568
1883-09-01,-0.29504129893313136,287.4536589723752
1883-10-01,-0.2097280537122319,288.8357538242105
1883-11-01,-0.4330552629253558,290.08234048066316
1883-12-01,-0.3302527114882128,290.89059907654183
1884-01-01,-0.2455961154010591,291.40464521855483
1884-02-01,-0.07905904778556401,291.7428732949716
1884-03-01,-0.4329887705075293,292.06202322218155
1884-04-01,-0.5644159939895642,292.28837990513557
1884-05-01,-0.6976443285353386,292.23578991642705
1884-06-01,-0.5396239805882032,291.4011746192273
1884-07-01,-0.5091868745391734,289.43280285493825
1884-08-01,-0.4724301749442592,287.6140116062871
1884-09-01,-0.5247088390671779,287.7162834892744
1884-10-01,-0.4070619410905165,289.09912364818433
1884-11-01,-0.4602839065811301,290.34693707972394
1884-12-01,-0.5210456939842452,291.1585324063713
1885-01-01,-0.6644807377414415,291.67548429465586
1885-02-01,-0.40657335018905544,292.0168252761276
1885-03-01,-0.20308979291605356,292.3390415450673
1885-04-01,-0.42315183197473344,292.56833815445134
1885-05-01,-0.6188168743026096,292.5190976550255
1885-06-01,-0.6807125331285132,291.6880350131753
1885-07-01,-0.3074928822628536,289.7222916374678
1885-08-01,-0.43430216743391414,287.9047661684766
1885-09-01,-0.44797786471162815,288.0077460404384
1885-10-01,-0.35152407825324145,289.39102176995925
1885-11-01,-0.5005966498391676,290.63952325138047
1885-12-01,-0.4160169827556261,291.4524713341984
1886-01-01,-0.9255939956342218,291.97224720283793
1886-02-01,-0.6324957461851974,292.3150001714259
1886-03-01,-0.6357540394662572,292.6385455082081
1886-04-01,-0.454504560464676,292.8690982140435
1886-05-01,-0.36963261162843175,292.8210335752699
1886-06-01,-0.5238690002733584,291.991125784509
1886-07-01,-0.14798546010153915,290.02627315379954
1886-08-01,-0.42310603895154775,288.2093422854388
1886-09-01,-0.4468466653543702,288.31301992110264
1886-10-01,-0.4308134360134881,289.697014996093
1886-11-01,-0.4908157298313462,290.9461191337491
1886-12-01,-0.4291019302935295,291.7594693760813
1887-01-01,-0.9806990508028834,292.2800761649049
1887-02-01,-0.7177591939723625,292.62413907887026
1887-03-01,-0.5420875697366734,292.94941200350536
1887-04-01,-0.4153063534841835,293.1816198381966
1887-05-01,-0.49377562902996586,293.1363243545721
1887-06-01,-0.460587438548201,292.30866778150016
1887-07-01,-0.2953577790161744,290.3468267506729
1887-08-01,-0.5988995539650983,288.53471054171337
1887-09-01,-0.34265856736050637,288.6384014478142
1887-10-01,-0.42097949373182364,290.01949780169826
1887-11-01,-0.537515483894205,291.26752579583064
1887-12-01,-0.7535861246998827,292.0849688343943
1888-01-01,-0.22217925913575381,292.6092086330461
1888-02-01,-0.584647387298568,292.9570154312511
1888-03-01,-0.5286561217637034,293.28602552249106
1888-04-01,-0.5058389876894555,293.52222164907573
1888-05-01,-0.402148446495727,293.4804875555156
1888-06-01,-0.3303799563775987,292.65673058874813
1888-07-01,-0.11230410013934976,290.6974970834049
1888-08-01,-0.24531865367110323,288.88621923611487
1888-09-01,-0.3160256901278982,288.99253864429613
1888-10-01,-0.07874024170022627,290.37701754440496
1888-11-01,-0.07188684558786736,291.6274149087035
1888-12-01,-0.34039380635313377,292.44446476736186
1889-01-01,-0.14041423061414443,292.974318357397
1889-02-01,0.4227967235731478,293.3203690130917
1889-03-01,0.011785788766588048,293.64680270348066
1889-04-01,0.17136617637298962,293.87972638683556
1889-05-01,-0.1307539346756548,293.83283487155114
1889-06-01,-0.1487684894269639,293.0021350516802
1889-07-01,-0.13122122297237113,291.0391339243194
1889-08-01,-0.3269084106597408,289.2296360529205
1889-09-01,-0.2474751894774536,289.3373167410015
1889-10-01,-0.17424318264725386,290.72267052026444
1889-11-01,-0.5901904605181731,291.9736944405827
1889-12-01,-0.5090930141479958,292.7912235928759
1890-01-01,-0.41944930822802845,293.31499171739745
1890-02-01,-0.38726599887686025,293.66091307133803
1890-03-01,-0.5983403828963504,293.9874457149741
1890-04-01,-0.39913602107138424,294.22066289595614
1890-05-01,-0.4884462036234905,294.1743411141855
1890-06-01,-0.45289678976860825,293.34475797629653
1890-07-01,-0.34404523152726524,291.3824108943233
1890-08-01,-0.408284861583369,289.5729827249786
1890-09-01,-0.3300723476769815,289.6822213255329
1890-10-01,-0.04998513665508205,291.07021600181673
1890-11-01,-0.7552551593878218,292.32348036777825
1890-12-01,-0.3540533635586584,293.1422328689952
1891-01-01,-0.4124208911496905,293.67251421422134
1891-02-01,-0.7121012428645017,294.019861907488
1891-03-01,-0.08919141808460518,294.34765400074144
1891-04-01,-0.3996288331519645,294.5816005697368
1891-05-01,-0.26399980659033995,294.53515590385155
1891-06-01,-0.36241832842605254,293.7033909785895
1891-07-01,-0.33564294603688555,291.7415908935924
1891-08-01,-0.2532742361521585,289.9381719075898
1891-09-01,-0.2773871048399907,290.04890223326504
1891-10-01,-0.30419689066543387,291.4350287552822
1891-11-01,-0.5458934602400309,292.68672388712565
1891-12-01,-0.30112954608936826,293.5067227672059
1892-01-01,-0.30612275089968594,294.0272429548664
1892-02-01,-0.17126501865071206,294.3751498761589
1892-03-01,-0.42198771262598245,294.7038380596961
1892-04-01,-0.5231406922618911,294.938638135651
1892-05-01,-0.4416207067196995,294.8950543872221
1892-06-01,-0.23476730767649445,294.0671003313418
1892-07-01,-0.4659723976362493,292.10569913463826
1892-08-01,-0.43343049895221086,290.29751487684837
1892-09-01,-0.3347948974368001,290.4005319105549
1892-10-01,-0.08542106635286043,291.77729534902693
1892-11-01,-0.8048999801066244,293.02064325591664
1892-12-01,-0.49391981859176076,293.83547141039816
1893-01-01,-0.982581479437802,294.35242861194376
1893-02-01,-0.5263031930466676,294.69759939028893
1893-03-01,-0.17962488797490492,295.02452774942657
1893-04-01,-0.13163848576885648,295.2577503760067
1893-05-01,-0.2573425626526791,295.21596423160884
1893-06-01,-0.25609512006154156,294.3905681351085
1893-07-01,-0.09983119269078308,292.4299655758893
1893-08-01,-0.2718918574489323,290.62027637199117
1893-09-01,-0.3071881710515148,290.7147594692089
1893-10-01,-0.09537127894309998,292.0791527708077
1893-11-01,-0.22424300278527354,293.31398962703753
1893-12-01,-0.5512223958300412,294.12952810876163
1894-01-01,-0.6354173517707566,294.64792156878815
1894-02-01,-0.5064472917253764,294.9954601090043
1894-03-01,-0.21389847791459535,295.3253374693129
1894-04-01,-0.45947591474946275,295.562236593741
1894-05-01,-0.30120792078782654,295.5253768676004
1894-06-01,-0.45156050210391435,294.70729077468684
1894-07-01,-0.1331473150853489,292.74942944091043
1894-08-01,-0.21060913338273088,290.93441911815125
1894-09-01,-0.3286280754190923,291.02794657200945
1894-10-01,-0.135173907308573,292.3942478325926
1894-11-01,-0.44529427969861,293.629337557569
1894-12-01,-0.35868649701918515,294.4405348846059
1895-01-01,-0.39263652190697834,294.95986161361503
1895-02-01,-0.35552271913118344,295.3036648922202
1895-03-01,-0.4241269574910969,295.6295466952854
1895-04-01,-0.3282949719938029,295.8621316782633
1895-05-01,-0.3136318373990415,295.82175776823067
1895-06-01,-0.28847719442653935,294.9999003539851
1895-07-01,-0.08276623976930593,293.038232279648
1895-08-01,-0.29980496869963025,291.21996325551726
1895-09-01,-0.29924503366735816,291.30804408791624
1895-10-01,-0.1567192722349891,292.6679845324858
1895-11-01,-0.13148041724532336,293.8989911792896
1895-12-01,-0.26038261770262394,294.7102410356498
1896-01-01,-0.4503122050107204,295.2339237439191
1896-02-01,-0.4168001529979627,295.5795535396058
1896-03-01,-0.653053535560394,295.90784458584255
1896-04-01,-0.7252429165315055,296.14312619385896
1896-05-01,-0.3175906820382561,296.10533571549405
1896-06-01,-0.05778205313749027,295.28543428632946
1896-07-01,-0.026476913989643643,293.32650293515053
1896-08-01,-0.12324464877248509,291.5126206513393
1896-09-01,-0.08384070082055049,291.603406071604
1896-10-01,0.15060396368884627,292.9643978603975
